polity_id,macro_period,dynasty_name,polity_name,polity_aliases,polity_display_name,polity_name_disambiguation,polity_name_review_status,polity_name_risk_flags,polity_type,polity_start_year,polity_start_label,polity_end_year,polity_end_label,polity_date_raw,polity_date_precision,historical_geography_raw,modern_admin_units_raw,capital_historical,capital_modern,ruling_family_or_clan,ethnicity_or_group,founder,last_ruler,destroyed_by_or_successor,polity_source_titles,polity_source_urls,polity_source_raw,confidence_score,confidence_note,calendar_system_note,v02_row_count,v02_actual_min_year,v02_actual_max_year,v02_actual_years,merged_from_v02_contexts
polity_ind_0178,英属印度土邦体系,Princely state,Kumharsain,,Kumharsain,,candidate,needs_geography_review,princely_state_under_paramountcy,1500,1500年,1947,1947年,1500年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Kumharsain,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0179,英属印度土邦体系,Princely state,Kunihar,,Kunihar,,candidate,needs_geography_review,princely_state_under_paramountcy,1800,1800年,1947,1947年,1800年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Kunihar,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0180,英属印度土邦体系,Princely state,Kurandvad,Kurandvad (Kurundwad Senior Branch),Kurandvad,,candidate,needs_geography_review,princely_state_under_paramountcy,1733,1733年,1947,1947年,1733年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Kurandvad (Kurundwad Senior Branch),64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0181,英属印度土邦体系,Princely state,Kurwai,,Kurwai,,candidate,needs_geography_review,princely_state_under_paramountcy,1730,1730年,1947,1947年,1730年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Kurwai,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0182,英属印度土邦体系,Princely state,Kuthar,,Kuthar,,candidate,needs_geography_review,princely_state_under_paramountcy,1700,1700年,1947,1947年,1700年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Kuthar,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0183,英属印度土邦体系,Princely state,Lakhtar,,Lakhtar,,candidate,needs_geography_review,princely_state_under_paramountcy,1604,1604年,1947,1947年,1604年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Lakhtar,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0184,英属印度土邦体系,Princely state,Lathi,,Lathi,,candidate,needs_geography_review,princely_state_under_paramountcy,1260,1260年,1947,1947年,1260年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Lathi,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0185,英属印度土邦体系,Princely state,Limbdi,,Limbdi,,candidate,needs_geography_review,princely_state_under_paramountcy,1500,1500年,1947,1947年,1500年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Limbdi,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0186,英属印度土邦体系,Princely state,Loharu,,Loharu,,candidate,needs_geography_review,princely_state_under_paramountcy,1806,1806年,1947,1947年,1806年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Loharu,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0187,英属印度土邦体系,Princely state,Lunavada,,Lunavada,,candidate,needs_geography_review,princely_state_under_paramountcy,1434,1434年,1947,1947年,1434年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Lunavada,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
